Stature,Arm length,Shoulder breadth (bi-deltoid),Head breadth,Head depth,Head circumference,Neck base circumference,Chest circumference,Waist circumference,Hip circumference,Body mass,Crotch height,Thigh circumference,Face length,Nasal root breadth,Nose length,Nose bridge length,Nasal tip protrusion,Nose width,Bigonial breadth,Bitragion breadth,Nasal root protrusion,Relative Nasal Tip Protrusion
1703.0,594.0,423.0,145.0,199.0,550.0,421.0,917.0,732.0,1054.0,64.2,814.0,588.0,103.0,23.44,46.565,39.025,19.205,33.802,108.341,147.347,13.102,41.244
1786.0,618.0,453.0,155.0,194.0,565.0,503.0,932.0,883.0,1050.0,79.4,836.0,591.0,125.0,25.414,58.133,48.502,21.968,36.985,127.451,156.585,17.865,37.789
1632.0,561.0,522.0,162.0,196.0,580.0,554.0,1157.0,1158.0,1086.0,101.8,706.0,672.0,123.0,26.716,50.059,42.084,21.219,42.146,158.933,166.014,15.548,42.387
1590.0,589.0,483.0,151.0,182.0,550.0,468.0,1135.0,1016.0,1160.0,89.4,728.0,691.0,104.0,30.13,49.585,39.982,16.454,43.384,154.57,150.76,9.11,33.184
1747.0,627.0,453.0,148.0,179.0,545.0,460.0,937.0,740.0,1145.0,73.0,814.0,646.0,128.0,23.58,52.922,43.621,21.927,33.212,122.462,149.261,15.008,41.432
1734.0,590.0,521.0,146.0,187.0,554.0,552.0,1365.0,1246.0,1462.0,130.0,766.0,771.0,111.0,27.304,46.17,39.104,21.04,34.852,133.095,160.001,12.747,45.571
2046.0,720.0,503.0,159.0,198.0,595.0,528.0,923.0,954.0,1046.0,81.9,1008.0,554.0,125.0,27.938,55.162,45.512,20.835,36.825,128.015,163.425,16.921,37.77
1721.0,578.0,442.0,141.0,183.0,537.0,432.0,938.0,778.0,1112.0,73.4,819.0,653.0,115.0,24.669,49.638,41.911,20.839,35.315,126.276,145.084,15.017,41.983
1777.0,649.0,490.0,158.0,197.0,589.0,525.0,1123.0,967.0,1085.0,95.7,797.0,569.0,127.0,26.477,54.738,47.815,20.827,40.905,134.958,163.338,13.755,38.048
1666.0,608.0,389.0,141.0,184.0,540.0,416.0,865.0,690.0,956.0,56.8,810.0,526.0,99.0,22.067,48.883,41.138,18.436,34.167,110.636,143.014,14.201,37.715
1905.0,643.0,449.0,147.0,194.0,556.0,482.0,902.0,857.0,969.0,77.2,888.0,540.0,120.0,24.669,58.47,48.354,22.961,36.536,122.906,153.381,18.188,39.269
1718.0,639.0,477.0,146.0,193.0,568.0,443.0,1058.0,899.0,1106.0,78.8,836.0,625.0,110.0,26.065,47.995,40.372,21.27,34.811,123.843,152.779,13.384,44.318
1839.0,669.0,517.0,156.0,201.0,580.0,494.0,1173.0,1060.0,1142.0,105.6,848.0,653.0,133.0,28.371,54.506,45.492,22.511,36.807,141.149,172.381,16.433,41.299
1670.0,579.0,490.0,142.0,193.0,552.0,441.0,1086.0,953.0,1232.0,94.8,726.0,723.0,121.0,28.474,52.92,45.023,21.893,38.837,129.076,151.654,15.334,41.37
1523.0,547.0,411.0,147.0,177.0,549.0,429.0,895.0,701.0,949.0,52.8,736.0,548.0,108.0,25.813,49.529,40.555,18.067,34.145,102.013,144.666,15.123,36.477
1488.0,538.0,487.0,146.0,185.0,546.0,432.0,1190.0,1072.0,1273.0,90.5,624.0,696.0,113.0,31.268,47.014,38.743,17.415,37.584,137.111,150.404,12.251,37.042
1910.0,692.0,437.0,144.0,206.0,567.0,510.0,1050.0,951.0,1030.0,91.6,932.0,575.0,135.0,27.847,54.991,44.542,20.344,35.404,124.522,144.305,18.375,36.995
1773.0,595.0,440.0,147.0,192.0,545.0,427.0,955.0,786.0,964.0,67.8,844.0,538.0,112.0,28.639,48.665,40.066,19.674,33.393,117.329,150.221,14.458,40.428
1750.0,623.0,440.0,152.0,197.0,567.0,410.0,928.0,784.0,1105.0,72.0,851.0,611.0,120.0,27.237,51.086,41.702,20.525,33.717,106.219,148.947,15.047,40.178
1772.0,642.0,506.0,155.0,200.0,581.0,508.0,1075.0,937.0,1029.0,87.5,759.0,541.0,119.0,28.173,50.283,44.874,22.084,38.66,142.885,164.916,16.687,43.92
1830.0,632.0,507.0,148.0,203.0,578.0,524.0,1044.0,974.0,1081.0,85.0,865.0,597.0,122.0,27.024,55.271,48.299,24.662,37.89,137.62,154.411,17.681,44.62
1788.0,615.0,443.0,147.0,202.0,564.0,454.0,942.0,805.0,1017.0,66.0,866.0,570.0,111.0,30.383,50.401,38.137,19.872,36.761,115.11,144.757,15.012,39.429
1690.0,560.0,426.0,137.0,196.0,540.0,440.0,945.0,737.0,1086.0,73.9,802.0,663.0,113.0,28.03,48.062,39.113,18.966,33.394,117.504,143.523,12.116,39.461
1849.0,645.0,487.0,147.0,199.0,568.0,442.0,984.0,852.0,1026.0,82.0,865.0,635.0,123.0,26.648,51.428,40.756,19.909,39.581,113.467,149.03,13.329,38.712
1619.0,549.0,440.0,146.0,187.0,532.0,418.0,870.0,695.0,1000.0,57.4,749.0,540.0,110.0,24.954,48.806,41.161,18.897,35.115,115.077,145.397,14.749,38.718
1943.0,643.0,476.0,151.0,201.0,575.0,449.0,922.0,798.0,980.0,74.7,877.0,547.0,120.0,27.63,51.26,42.165,21.517,36.576,121.471,151.15,14.581,41.977
1879.0,646.0,469.0,150.0,204.0,570.0,442.0,919.0,862.0,1031.0,78.1,871.0,609.0,127.0,31.362,49.197,40.067,20.544,37.592,128.225,148.965,15.654,41.76
1723.0,631.0,427.0,139.0,183.0,542.0,420.0,957.0,787.0,1116.0,79.3,843.0,690.0,115.0,25.921,51.562,41.658,19.238,33.418,114.361,137.749,14.709,37.311
1837.0,653.0,473.0,141.0,203.0,563.0,460.0,962.0,806.0,997.0,74.6,867.0,574.0,128.0,24.708,53.594,42.001,20.349,36.338,113.831,142.025,14.735,37.968
1884.0,622.0,470.0,154.0,213.0,605.0,486.0,938.0,824.0,992.0,77.5,893.0,583.0,126.0,29.483,51.262,41.807,21.86,37.633,120.776,153.47,16.435,42.643
1868.0,675.0,453.0,151.0,212.0,593.0,475.0,971.0,901.0,1035.0,84.2,880.0,608.0,125.0,26.621,56.391,45.899,24.635,36.072,123.538,150.311,21.353,43.686
1767.0,607.0,401.0,151.0,186.0,554.0,414.0,912.0,725.0,966.0,60.9,873.0,544.0,112.0,24.968,50.056,41.261,18.989,32.749,108.593,145.971,12.78,37.936
1577.0,597.0,415.0,146.0,196.0,553.0,389.0,903.0,641.0,909.0,49.3,748.0,487.0,100.0,28.724,49.985,42.309,19.119,36.664,109.036,143.646,15.14,38.249
2004.0,694.0,503.0,148.0,197.0,571.0,510.0,1106.0,949.0,1110.0,96.0,927.0,627.0,125.0,28.794,52.587,42.474,21.865,35.347,111.828,151.131,19.012,41.579
1908.0,595.0,496.0,160.0,207.0,585.0,496.0,1071.0,961.0,1110.0,100.1,905.0,654.0,125.0,30.501,53.575,45.39,23.859,39.871,121.714,163.784,15.747,44.533
1818.0,635.0,460.0,150.0,195.0,562.0,497.0,901.0,811.0,965.0,72.2,892.0,550.0,124.0,26.327,54.105,42.859,20.617,33.729,116.521,150.263,18.543,38.106
1843.0,639.0,436.0,147.0,191.0,561.0,431.0,902.0,747.0,1059.0,69.1,860.0,593.0,115.0,28.17,49.197,39.146,20.294,33.37,114.604,148.496,12.915,41.25
1710.0,604.0,452.0,140.0,185.0,528.0,419.0,883.0,747.0,924.0,60.4,812.0,531.0,116.0,25.446,50.44,43.28,20.95,35.782,119.374,140.429,13.662,41.534
1613.0,560.0,407.0,141.0,199.0,553.0,407.0,935.0,759.0,969.0,57.0,786.0,545.0,109.0,26.759,44.927,36.795,18.478,35.827,105.353,137.712,14.362,41.128
1675.0,598.0,469.0,139.0,182.0,544.0,490.0,1170.0,975.0,1204.0,101.1,777.0,717.0,114.0,27.936,50.874,44.774,19.325,34.133,142.865,149.258,12.676,37.985
1789.0,664.0,497.0,162.0,207.0,594.0,475.0,1080.0,928.0,1030.0,89.9,850.0,603.0,123.0,30.405,50.109,40.018,19.039,38.354,139.498,169.13,16.054,37.996
1654.0,558.0,416.0,143.0,190.0,549.0,404.0,906.0,693.0,998.0,57.7,755.0,560.0,111.0,21.446,50.44,42.269,18.995,30.781,107.122,143.704,14.688,37.658
1698.0,601.0,388.0,142.0,196.0,544.0,399.0,839.0,696.0,855.0,49.0,825.0,461.0,108.0,23.822,48.826,39.862,20.687,32.968,104.202,142.564,15.583,42.368
1864.0,667.0,474.0,150.0,202.0,577.0,435.0,982.0,844.0,1019.0,76.0,897.0,615.0,114.0,26.588,50.645,43.655,19.61,35.906,120.187,152.395,15.996,38.72
1644.0,595.0,398.0,141.0,182.0,525.0,428.0,857.0,671.0,952.0,56.4,807.0,548.0,102.0,24.545,53.521,43.422,18.128,32.621,111.342,140.422,14.021,33.871
1641.0,564.0,417.0,143.0,188.0,540.0,388.0,868.0,676.0,973.0,56.2,760.0,580.0,111.0,26.268,52.048,44.832,21.022,31.539,116.741,144.885,16.32,40.389
1665.0,611.0,443.0,141.0,199.0,547.0,453.0,870.0,761.0,953.0,65.7,756.0,537.0,104.0,29.688,52.277,45.884,20.926,39.094,122.931,147.681,12.595,40.029
1532.0,541.0,440.0,141.0,182.0,533.0,400.0,935.0,743.0,1020.0,62.3,715.0,604.0,114.0,26.708,49.655,41.379,17.663,31.754,113.241,138.431,10.773,35.571
1637.0,598.0,423.0,136.0,181.0,523.0,376.0,968.0,833.0,1009.0,64.8,768.0,590.0,105.0,23.542,48.552,41.557,22.322,35.074,112.541,134.092,15.398,45.975
1696.0,576.0,424.0,147.0,187.0,532.0,448.0,882.0,752.0,910.0,58.9,808.0,506.0,124.0,25.396,54.572,45.175,20.931,35.349,124.5,148.035,14.929,38.355
1792.0,633.0,435.0,150.0,196.0,560.0,446.0,996.0,849.0,984.0,68.9,820.0,533.0,116.0,24.54,49.584,43.872,22.096,36.141,115.099,147.786,15.385,44.562
1788.0,645.0,471.0,157.0,191.0,578.0,481.0,1004.0,825.0,1027.0,80.7,840.0,581.0,130.0,32.637,55.446,47.377,22.337,37.257,122.934,163.984,17.71,40.285
1726.0,628.0,559.0,161.0,192.0,570.0,521.0,1296.0,1264.0,1234.0,120.3,769.0,670.0,130.0,27.47,56.239,48.376,22.499,38.743,153.24,166.865,16.008,40.006
1699.0,595.0,449.0,157.0,188.0,559.0,430.0,1011.0,861.0,1059.0,75.5,829.0,630.0,112.0,28.183,51.439,43.66,19.003,35.323,114.923,160.857,13.051,36.943
1650.0,559.0,415.0,140.0,176.0,530.0,399.0,845.0,712.0,1004.0,56.0,779.0,550.0,111.0,24.265,48.697,38.83,17.152,32.857,119.226,145.068,12.293,35.221
1842.0,651.0,510.0,158.0,207.0,588.0,456.0,1049.0,857.0,1019.0,83.6,833.0,581.0,130.0,30.119,51.562,43.543,21.653,38.797,128.602,161.647,15.219,41.995
1774.0,618.0,455.0,150.0,187.0,561.0,453.0,899.0,873.0,1016.0,77.2,809.0,572.0,125.0,26.06,55.398,46.582,20.368,37.985,126.769,151.292,16.341,36.767
1614.0,546.0,421.0,140.0,191.0,541.0,389.0,905.0,774.0,1056.0,60.5,764.0,614.0,105.0,20.889,47.794,41.905,18.208,35.346,111.036,137.09,12.891,38.097
1714.0,553.0,451.0,138.0,180.0,523.0,393.0,907.0,747.0,1069.0,66.3,809.0,635.0,113.0,25.01,46.67,39.164,19.215,36.281,104.578,148.503,12.301,41.172
1766.0,597.0,448.0,151.0,199.0,565.0,466.0,955.0,887.0,980.0,71.9,803.0,513.0,132.0,24.62,54.68,47.397,22.425,34.508,125.183,147.963,16.266,41.012
1666.0,571.0,426.0,152.0,190.0,556.0,464.0,957.0,869.0,952.0,66.9,770.0,521.0,130.0,28.203,50.534,42.776,18.656,34.952,114.476,145.031,13.536,36.918
1659.0,633.0,429.0,149.0,177.0,537.0,455.0,1016.0,966.0,954.0,68.6,771.0,510.0,117.0,23.905,56.151,51.236,20.511,36.551,122.603,154.769,14.474,36.528
1737.0,631.0,432.0,155.0,192.0,570.0,468.0,1076.0,916.0,1099.0,84.7,848.0,607.0,109.0,30.396,49.452,40.421,20.023,37.308,131.351,167.132,16.251,40.49
1804.0,627.0,468.0,161.0,192.0,570.0,512.0,1035.0,940.0,956.0,80.4,809.0,555.0,123.0,25.93,55.046,45.784,19.997,37.204,125.601,157.903,17.317,36.328
1774.0,617.0,438.0,148.0,192.0,569.0,464.0,1057.0,884.0,1123.0,77.4,856.0,623.0,106.0,24.992,46.082,37.79,19.524,33.186,115.515,144.326,17.775,42.368
1860.0,694.0,522.0,153.0,201.0,595.0,547.0,1100.0,1041.0,1080.0,98.0,869.0,598.0,121.0,28.914,47.44,39.092,17.436,39.881,136.586,165.572,17.891,36.754
1724.0,655.0,500.0,166.0,176.0,576.0,521.0,1318.0,1117.0,1220.0,108.0,814.0,647.0,122.0,29.543,54.669,47.037,20.68,38.575,142.831,164.129,13.129,37.828
1668.0,605.0,423.0,150.0,190.0,551.0,420.0,928.0,730.0,988.0,59.0,810.0,539.0,115.0,24.35,56.821,47.806,19.675,33.909,115.772,150.115,13.77,34.627
1805.0,606.0,472.0,152.0,189.0,562.0,470.0,1055.0,963.0,1038.0,80.0,858.0,599.0,121.0,25.397,57.163,48.581,23.592,33.676,130.427,158.773,17.736,41.271
1713.0,584.0,473.0,154.0,194.0,563.0,542.0,1020.0,1001.0,994.0,86.3,795.0,616.0,117.0,25.41,49.585,41.344,20.065,36.326,136.566,154.994,14.953,40.465
1745.0,573.0,485.0,144.0,197.0,561.0,494.0,1032.0,897.0,1010.0,81.3,795.0,593.0,118.0,24.844,53.707,45.994,20.737,35.023,127.065,156.303,15.884,38.612
1907.0,670.0,527.0,162.0,206.0,597.0,516.0,1123.0,982.0,1067.0,102.0,853.0,631.0,146.0,27.926,61.37,51.876,22.459,36.359,130.085,171.066,17.873,36.596
1709.0,589.0,401.0,147.0,187.0,550.0,413.0,876.0,675.0,950.0,58.4,831.0,524.0,115.0,26.427,50.781,43.19,19.209,33.827,108.997,146.675,11.757,37.828
1773.0,590.0,462.0,150.0,192.0,562.0,483.0,919.0,837.0,973.0,70.0,780.0,535.0,133.0,23.302,57.482,51.203,22.2,36.468,116.563,158.03,17.381,38.62
1828.0,680.0,476.0,151.0,188.0,570.0,468.0,992.0,840.0,1089.0,81.5,910.0,642.0,111.0,26.423,49.263,39.501,20.412,36.325,122.103,153.037,16.338,41.434
1703.0,636.0,414.0,147.0,194.0,550.0,435.0,985.0,840.0,1047.0,70.6,820.0,610.0,113.0,22.385,52.522,43.227,19.355,36.086,111.023,148.664,12.841,36.852
1725.0,589.0,429.0,144.0,193.0,562.0,451.0,906.0,719.0,1046.0,64.0,821.0,576.0,113.0,26.081,49.819,41.389,18.315,33.353,114.33,144.346,12.621,36.762
1969.0,691.0,496.0,145.0,202.0,567.0,497.0,946.0,849.0,1051.0,87.4,977.0,570.0,130.0,23.185,54.913,46.084,20.504,33.94,124.685,145.395,17.241,37.339
1658.0,583.0,418.0,142.0,197.0,557.0,421.0,959.0,783.0,1035.0,64.6,772.0,597.0,110.0,25.103,50.104,40.207,19.841,34.82,111.793,142.152,13.176,39.599
1786.0,622.0,465.0,156.0,195.0,567.0,490.0,1018.0,903.0,993.0,80.9,782.0,562.0,121.0,27.258,52.832,42.912,18.817,34.592,138.112,159.548,15.972,35.617
1718.0,639.0,477.0,146.0,193.0,568.0,443.0,1058.0,899.0,1106.0,78.8,836.0,625.0,110.0,28.224,51.958,43.798,20.942,36.998,111.708,152.812,14.157,40.305
1871.0,637.0,493.0,157.0,202.0,573.0,460.0,960.0,877.0,970.0,75.8,901.0,550.0,123.0,21.204,54.322,48.144,21.318,33.694,115.788,154.325,13.829,39.245
1646.0,572.0,476.0,149.0,189.0,553.0,430.0,1015.0,901.0,1182.0,82.3,809.0,686.0,108.0,23.034,47.944,40.765,19.156,34.286,125.991,145.746,14.158,39.956
1673.0,590.0,437.0,146.0,182.0,539.0,409.0,924.0,774.0,1002.0,63.4,806.0,575.0,111.0,24.082,47.323,36.419,16.56,31.149,107.02,145.661,12.41,34.994
1690.0,620.0,446.0,149.0,188.0,549.0,466.0,999.0,868.0,960.0,69.0,763.0,539.0,112.0,22.193,53.274,45.839,21.246,35.143,123.931,148.879,16.018,39.881
1909.0,674.0,506.0,154.0,194.0,572.0,485.0,1109.0,1068.0,1170.0,109.9,882.0,706.0,129.0,32.293,55.592,46.119,21.789,34.104,127.426,159.27,15.25,39.194
1661.0,549.0,404.0,144.0,191.0,545.0,416.0,878.0,695.0,964.0,57.5,747.0,535.0,108.0,25.811,50.058,42.146,18.608,34.204,116.675,151.776,11.839,37.173
1806.0,675.0,518.0,163.0,198.0,599.0,583.0,1213.0,1182.0,1091.0,104.6,804.0,595.0,129.0,25.133,56.555,50.75,23.171,39.187,139.858,169.257,19.487,40.971
1780.0,595.0,438.0,144.0,203.0,570.0,444.0,892.0,773.0,967.0,66.0,796.0,550.0,109.0,25.674,48.381,40.162,18.106,34.39,119.344,142.602,13.394,37.424
1669.0,545.0,426.0,146.0,185.0,550.0,417.0,928.0,748.0,1023.0,60.9,780.0,557.0,114.0,23.769,47.583,39.09,18.808,33.788,109.115,145.979,12.31,39.526
1718.0,605.0,417.0,151.0,189.0,562.0,430.0,916.0,703.0,1022.0,63.5,828.0,598.0,103.0,24.577,47.272,39.931,19.449,32.932,119.313,149.172,14.736,41.142
1672.0,545.0,447.0,166.0,182.0,560.0,506.0,891.0,798.0,922.0,64.8,732.0,511.0,134.0,28.586,60.16,52.951,23.261,40.119,135.064,165.399,16.55,38.665
1656.0,576.0,413.0,137.0,183.0,522.0,420.0,858.0,660.0,996.0,57.5,757.0,565.0,102.0,24.67,48.312,41.26,17.751,35.142,111.82,140.819,13.574,36.743
1763.0,625.0,437.0,148.0,202.0,586.0,467.0,977.0,784.0,1034.0,71.4,849.0,598.0,124.0,28.085,54.182,46.132,21.21,35.767,117.173,153.588,13.196,39.145
1822.0,678.0,471.0,155.0,193.0,576.0,472.0,948.0,857.0,1018.0,77.1,874.0,559.0,120.0,25.106,51.345,46.254,21.367,34.197,123.74,158.971,15.72,41.615
1666.0,594.0,441.0,149.0,187.0,554.0,432.0,967.0,808.0,1088.0,71.2,796.0,624.0,110.0,28.15,52.546,44.46,19.624,35.824,117.427,151.984,11.979,37.346
1585.0,519.0,398.0,138.0,192.0,534.0,383.0,835.0,637.0,1022.0,55.4,720.0,573.0,110.0,24.767,50.568,43.217,18.829,35.414,110.368,137.817,12.024,37.236
1711.0,573.0,422.0,140.0,189.0,544.0,463.0,937.0,750.0,972.0,60.0,804.0,545.0,122.0,24.588,56.974,45.745,19.346,34.14,108.751,137.85,16.537,33.956
1777.0,617.0,440.0,147.0,187.0,539.0,460.0,843.0,683.0,840.0,57.0,855.0,497.0,120.0,27.62,51.994,42.941,20.47,34.382,111.161,146.951,16.122,39.37
1776.0,635.0,447.0,144.0,192.0,549.0,443.0,931.0,811.0,1159.0,74.5,856.0,680.0,112.0,27.151,46.37,36.831,19.388,32.853,107.868,140.466,13.609,41.813
1792.0,605.0,417.0,144.0,194.0,550.0,426.0,886.0,830.0,1039.0,66.6,869.0,600.0,111.0,29.026,47.059,38.096,19.739,35.391,114.629,154.662,13.463,41.944
1662.0,544.0,422.0,152.0,191.0,564.0,422.0,924.0,829.0,1037.0,65.6,767.0,581.0,110.0,25.708,49.756,40.098,17.997,32.735,116.47,144.543,13.044,36.171
1814.0,602.0,464.0,146.0,202.0,550.0,426.0,894.0,831.0,974.0,70.0,825.0,565.0,114.0,24.707,52.354,46.315,20.957,38.3,127.592,146.182,14.755,40.03
1665.0,502.0,391.0,148.0,202.0,571.0,400.0,828.0,720.0,927.0,54.0,802.0,515.0,118.0,28.554,48.129,38.884,18.432,35.599,110.649,151.145,15.145,38.298
1951.0,711.0,471.0,149.0,208.0,589.0,560.0,978.0,919.0,1059.0,86.2,961.0,624.0,134.0,26.564,53.474,42.057,21.037,37.001,121.829,149.008,18.584,39.342
1809.0,641.0,478.0,147.0,198.0,561.0,458.0,906.0,824.0,1003.0,73.0,875.0,599.0,115.0,25.274,51.587,42.913,20.026,36.583,117.224,142.391,17.717,38.82
1828.0,619.0,455.0,145.0,197.0,563.0,434.0,906.0,806.0,923.0,66.5,851.0,505.0,127.0,25.162,55.185,44.716,19.673,31.132,113.243,151.831,11.888,35.649
1662.0,572.0,390.0,136.0,183.0,529.0,392.0,871.0,733.0,935.0,51.0,820.0,540.0,108.0,25.27,45.479,36.654,17.248,30.724,115.755,143.927,11.907,37.926
1710.0,603.0,437.0,139.0,185.0,526.0,410.0,950.0,848.0,1012.0,66.0,817.0,584.0,109.0,24.013,45.898,37.475,18.707,30.513,116.234,139.277,12.425,40.758
1729.0,601.0,464.0,155.0,202.0,574.0,488.0,963.0,922.0,1099.0,73.0,818.0,645.0,112.0,30.461,44.863,36.666,17.973,38.36,121.21,154.337,13.605,40.063
1750.0,590.0,427.0,149.0,201.0,565.0,410.0,932.0,726.0,1001.0,65.0,820.0,563.0,113.0,22.966,50.934,44.518,21.154,32.978,115.593,148.851,15.761,41.532
1808.0,679.0,462.0,156.0,193.0,572.0,486.0,882.0,764.0,969.0,68.9,866.0,520.0,115.0,25.074,54.287,46.494,22.333,32.793,120.157,161.646,13.299,41.139
1579.0,555.0,438.0,140.0,187.0,543.0,410.0,1013.0,842.0,1168.0,73.0,735.0,662.0,119.0,28.227,52.709,43.256,18.745,37.063,107.894,140.151,13.085,35.563
1692.0,570.0,405.0,152.0,185.0,553.0,450.0,905.0,672.0,957.0,56.0,795.0,506.0,117.0,23.379,53.186,44.707,20.356,33.208,116.395,153.553,14.624,38.273
1717.0,594.0,410.0,150.0,193.0,557.0,422.0,898.0,716.0,1003.0,63.5,828.0,573.0,120.0,22.695,51.723,43.581,20.599,34.004,124.862,149.159,15.274,39.826
1810.0,630.0,450.0,141.0,197.0,561.0,436.0,899.0,780.0,1007.0,63.3,874.0,563.0,116.0,27.732,49.012,39.94,19.191,34.107,113.218,147.887,14.454,39.155
1775.0,617.0,454.0,147.0,182.0,551.0,440.0,942.0,769.0,1124.0,72.0,826.0,602.0,112.0,24.952,50.153,41.619,20.364,33.924,115.324,144.839,14.268,40.605
1814.0,610.0,378.0,136.0,186.0,527.0,427.0,811.0,750.0,916.0,56.0,890.0,507.0,102.0,23.923,53.75,43.284,18.206,33.242,112.353,136.704,13.625,33.873
1691.0,564.0,408.0,140.0,183.0,542.0,407.0,882.0,683.0,930.0,55.0,769.0,515.0,109.0,25.381,47.365,38.766,18.684,35.21,110.33,148.194,13.125,39.448
1881.0,682.0,521.0,164.0,207.0,602.0,559.0,1129.0,1066.0,1134.0,107.0,853.0,645.0,122.0,27.88,56.997,48.145,22.028,40.351,133.495,170.256,16.169,38.647
1815.0,638.0,502.0,154.0,204.0,579.0,471.0,905.0,784.0,1000.0,71.0,805.0,590.0,115.0,24.111,51.909,42.387,21.24,37.187,122.087,154.189,18.81,40.918
1776.0,622.0,475.0,145.0,195.0,559.0,439.0,999.0,776.0,1136.0,78.0,833.0,652.0,113.0,25.368,46.505,37.68,19.0,35.592,114.5,142.02,14.812,40.856
1846.0,635.0,476.0,149.0,202.0,565.0,503.0,1102.0,1057.0,1103.0,98.0,830.0,631.0,124.0,25.224,56.088,45.882,21.277,33.699,128.89,153.642,14.032,37.936
1849.0,672.0,471.0,151.0,202.0,569.0,517.0,979.0,819.0,1007.0,78.0,892.0,592.0,118.0,27.232,52.093,44.653,21.096,37.286,126.672,156.946,15.633,40.496
1877.0,686.0,461.0,146.0,200.0,560.0,494.0,945.0,790.0,964.0,70.5,914.0,532.0,126.0,26.946,52.384,42.957,20.865,36.435,120.396,143.478,16.835,39.832
1800.0,616.0,439.0,156.0,188.0,555.0,513.0,966.0,927.0,1000.0,75.0,814.0,505.0,121.0,24.583,49.517,45.39,22.991,41.301,135.343,156.958,15.392,46.431
1892.0,682.0,522.0,156.0,206.0,596.0,530.0,1104.0,991.0,1134.0,99.5,833.0,661.0,116.0,28.336,51.174,42.581,20.739,38.159,139.144,153.922,15.999,40.527
1757.0,591.0,461.0,140.0,193.0,554.0,455.0,968.0,812.0,1105.0,76.5,850.0,645.0,116.0,26.255,47.405,38.59,19.837,34.154,124.261,147.995,13.246,41.846
1819.0,634.0,494.0,159.0,198.0,569.0,483.0,972.0,808.0,1040.0,79.5,847.0,630.0,113.0,28.013,46.023,37.509,18.59,38.962,134.813,158.697,15.331,40.393
1745.0,613.0,406.0,140.0,193.0,561.0,414.0,847.0,648.0,938.0,54.3,825.0,539.0,119.0,25.059,55.52,45.924,20.144,34.062,116.943,143.834,15.835,36.282
1833.0,649.0,475.0,144.0,208.0,571.0,438.0,921.0,817.0,1017.0,73.5,864.0,592.0,125.0,27.88,53.895,46.674,20.855,33.062,117.773,150.526,14.827,38.696
1679.0,562.0,410.0,137.0,196.0,550.0,420.0,874.0,738.0,1044.0,62.0,798.0,602.0,111.0,26.025,50.496,42.583,20.448,33.007,108.587,139.318,14.274,40.493
1611.0,564.0,423.0,143.0,182.0,538.0,431.0,914.0,727.0,1025.0,59.8,734.0,591.0,112.0,25.986,50.931,42.188,18.283,33.588,122.113,140.878,15.24,35.897
1676.0,574.0,457.0,154.0,195.0,572.0,423.0,998.0,843.0,1000.0,65.1,800.0,576.0,108.0,25.644,50.054,41.437,19.503,33.372,117.89,154.578,13.978,38.964
1852.0,437.0,511.0,156.0,215.0,618.0,522.0,1069.0,912.0,1045.0,90.0,819.0,593.0,128.0,27.683,52.308,44.411,20.805,39.801,134.061,156.17,15.598,39.774
1726.0,610.0,420.0,165.0,192.0,571.0,460.0,904.0,766.0,943.0,67.5,822.0,554.0,117.0,24.392,48.8,42.525,22.898,40.134,125.655,156.756,17.879,46.922
1872.0,617.0,497.0,148.0,197.0,555.0,452.0,1048.0,939.0,1070.0,83.5,809.0,615.0,131.0,23.852,54.744,45.657,23.085,33.664,127.894,161.428,19.325,42.169
1714.0,597.0,453.0,148.0,225.0,593.0,452.0,920.0,834.0,956.0,68.0,777.0,534.0,138.0,28.675,60.502,48.928,21.656,40.405,128.083,149.06,15.594,35.793
1696.0,556.0,418.0,148.0,190.0,552.0,409.0,881.0,714.0,937.0,59.4,796.0,569.0,98.0,23.646,48.321,40.735,21.279,33.897,123.42,146.154,16.344,44.036
1709.0,581.0,419.0,155.0,194.0,574.0,407.0,919.0,668.0,1015.0,61.0,787.0,580.0,106.0,24.932,51.001,40.497,18.083,32.906,109.829,145.242,15.359,35.456
1815.0,641.0,488.0,153.0,201.0,588.0,485.0,1029.0,860.0,1033.0,85.0,845.0,612.0,126.0,27.966,60.483,53.504,23.237,37.775,118.768,151.753,19.011,38.419
1853.0,665.0,434.0,147.0,192.0,561.0,442.0,916.0,840.0,964.0,67.5,876.0,520.0,117.0,24.109,48.52,40.186,20.308,35.284,122.513,147.194,16.32,41.855
1913.0,643.0,492.0,156.0,202.0,591.0,512.0,1007.0,942.0,1075.0,89.5,867.0,612.0,123.0,26.585,50.454,42.422,20.287,37.157,132.506,156.056,15.654,40.209
1747.0,605.0,454.0,155.0,191.0,551.0,436.0,887.0,732.0,912.0,59.8,871.0,509.0,126.0,27.146,53.796,46.689,21.159,34.908,113.926,148.35,13.698,39.332
1888.0,636.0,476.0,149.0,200.0,580.0,452.0,942.0,822.0,1011.0,74.5,884.0,572.0,122.0,27.976,51.547,41.182,20.393,37.543,123.37,148.954,15.284,39.562
1735.0,580.0,440.0,146.0,200.0,568.0,409.0,944.0,695.0,1025.0,63.5,798.0,597.0,117.0,27.975,52.174,43.289,18.249,37.918,113.402,148.32,11.789,34.977
