Stature,"Eye height, standing",Shoulder height,"Elbow height, standing","Fist height, standing","Thigh clearance, sitting",Shoulder-elbow length,"Elbow height, sitting","Popliteal height, sitting","Shoulder height, sitting","Eye height, sitting",Sitting height,Reach depth,Arm length,Breadth over the elbows,Shoulder breadth (bi-deltoid),"Hip breadth, sitting",Abdominal depth,Elbow-grip length,Buttock-popliteal depth,"Buttock-knee depth, sitting",Foot length,Foot breadth,Hand length,Hand width (without thumb),Thumb breadth,Forefinger breadth,Grip circumference,Ear length,Body mass,Maximum gripping force,Pushing force with 2 hands,Pulling force 1 hand,Torque with two hands,Rotation of head towards left,Rotation of head towards right,Rotation of head backwards,Rotation of head toward chest,Bending of head towards right shoulder,Bending of head towards left shoulder,Pronation,Supination,Extension hand,Flexion hand,Radial deviation,Ulnar deviation,Forefinger flexion,Step-up height
1568.0,1461.0,1276.0,941.0,663.0,144.0,335.0,192.0,413.0,527.0,712.0,819.0,438.0,703.0,394.0,400.0,388.0,282.0,316.0,469.0,607.0,240.0,88.0,182.0,80.0,23.0,16.0,11.0,72.0,61.3,245.0,284.0,272.0,5.0,53.0,64.0,68.0,39.0,33.0,37.0,114.0,78.0,69.0,65.0,49.0,27.0,39.0,170.0
1686.0,1585.0,1387.0,1034.0,770.0,139.0,353.0,194.0,451.0,547.0,745.0,846.0,464.0,748.0,467.0,410.0,417.0,277.0,336.0,525.0,641.0,251.0,92.0,186.0,82.0,21.0,15.0,13.0,71.0,70.9,314.0,275.0,289.0,4.0,59.0,59.0,63.0,38.0,29.0,32.0,112.0,85.0,70.0,82.0,43.0,15.0,52.0,170.0
1839.0,1735.0,1532.0,1149.0,817.0,141.0,383.0,265.0,485.0,647.0,850.0,955.0,496.0,810.0,486.0,440.0,399.0,306.0,361.0,534.0,652.0,274.0,103.0,194.0,87.0,25.0,20.0,13.0,78.0,85.4,441.0,422.0,332.0,8.0,53.0,55.0,44.0,36.0,37.0,29.0,105.0,54.0,54.0,64.0,43.0,23.0,53.0,170.0
1686.0,1563.0,1378.0,1049.0,785.0,121.0,329.0,305.0,440.0,634.0,819.0,941.0,428.0,681.0,403.0,415.0,355.0,264.0,305.0,440.0,556.0,233.0,93.0,158.0,83.0,23.0,17.0,10.0,63.0,60.1,353.0,284.0,226.0,5.0,68.0,65.0,55.0,33.0,38.0,31.0,91.0,59.0,70.0,70.0,40.0,28.0,65.0,170.0
1585.0,1481.0,1298.0,981.0,690.0,124.0,317.0,250.0,398.0,567.0,750.0,855.0,415.0,663.0,413.0,392.0,404.0,271.0,295.0,476.0,589.0,235.0,90.0,173.0,76.0,20.0,15.0,11.0,66.0,58.5,177.0,137.0,151.0,3.0,64.0,64.0,48.0,21.0,29.0,28.0,97.0,83.0,58.0,74.0,40.0,22.0,45.0,170.0
1585.0,1474.0,1289.0,969.0,701.0,159.0,320.0,224.0,409.0,545.0,730.0,841.0,435.0,687.0,487.0,420.0,441.0,335.0,329.0,509.0,629.0,245.0,95.0,179.0,78.0,21.0,17.0,11.0,73.0,72.5,235.0,250.0,243.0,5.0,50.0,57.0,59.0,41.0,29.0,30.0,149.0,98.0,85.0,66.0,47.0,26.0,58.0,120.0
1710.0,1603.0,1436.0,1057.0,732.0,141.0,379.0,259.0,458.0,638.0,805.0,912.0,459.0,739.0,454.0,441.0,365.0,271.0,335.0,462.0,598.0,255.0,98.0,185.0,86.0,24.0,20.0,12.0,62.0,67.8,353.0,525.0,352.0,8.0,58.0,60.0,58.0,48.0,35.0,35.0,106.0,84.0,51.0,59.0,44.0,15.0,60.0,120.0
1490.0,1414.0,1247.0,922.0,707.0,173.0,325.0,216.0,371.0,540.0,707.0,783.0,390.0,647.0,483.0,395.0,472.0,393.0,291.0,489.0,652.0,214.0,89.0,161.0,78.0,20.0,16.0,11.0,66.0,82.1,216.0,167.0,148.0,4.0,24.0,52.0,53.0,16.0,23.0,16.0,123.0,69.0,50.0,59.0,39.0,29.0,56.0,120.0
1657.0,1550.0,1365.0,990.0,732.0,141.0,374.0,193.0,453.0,567.0,752.0,859.0,468.0,739.0,438.0,412.0,390.0,251.0,340.0,502.0,627.0,255.0,97.0,187.0,86.0,25.0,19.0,13.0,71.0,66.1,294.0,402.0,293.0,5.0,59.0,59.0,57.0,41.0,37.0,42.0,118.0,86.0,62.0,68.0,57.0,20.0,74.0,170.0
1641.0,1550.0,1363.0,1021.0,750.0,128.0,342.0,214.0,467.0,556.0,743.0,834.0,447.0,690.0,444.0,400.0,406.0,231.0,321.0,465.0,605.0,235.0,90.0,180.0,78.0,21.0,15.0,14.0,62.0,63.5,353.0,383.0,273.0,6.0,48.0,63.0,71.0,18.0,31.0,30.0,138.0,77.0,73.0,75.0,54.0,31.0,62.0,170.0
1603.0,1494.0,1305.0,958.0,674.0,135.0,347.0,201.0,433.0,547.0,736.0,846.0,438.0,707.0,493.0,403.0,415.0,326.0,319.0,496.0,603.0,245.0,102.0,184.0,81.0,24.0,20.0,13.0,69.0,66.8,284.0,353.0,211.0,4.0,62.0,64.0,43.0,61.0,30.0,18.0,75.0,84.0,78.0,72.0,44.0,16.0,40.0,170.0
1521.0,1423.0,1238.0,907.0,647.0,119.0,331.0,172.0,402.0,502.0,687.0,785.0,413.0,678.0,398.0,392.0,366.0,306.0,302.0,489.0,587.0,219.0,89.0,171.0,81.0,20.0,15.0,11.0,70.0,60.3,167.0,172.0,177.0,2.0,56.0,60.0,64.0,46.0,36.0,31.0,131.0,42.0,52.0,55.0,54.0,25.0,62.0,170.0
1708.0,1581.0,1403.0,1042.0,756.0,148.0,361.0,260.0,431.0,621.0,799.0,926.0,447.0,719.0,523.0,454.0,416.0,342.0,331.0,507.0,641.0,251.0,102.0,188.0,89.0,26.0,19.0,10.0,77.0,87.7,412.0,446.0,401.0,5.0,53.0,52.0,62.0,36.0,29.0,21.0,121.0,70.0,58.0,67.0,37.0,21.0,43.0,170.0
1614.0,1512.0,1327.0,995.0,754.0,168.0,332.0,210.0,442.0,543.0,728.0,830.0,422.0,719.0,464.0,408.0,450.0,346.0,303.0,496.0,629.0,252.0,108.0,172.0,81.0,21.0,16.0,11.0,79.0,80.9,196.0,196.0,221.0,3.0,50.0,56.0,51.0,40.0,22.0,24.0,126.0,63.0,62.0,67.0,40.0,27.0,35.0,120.0
1654.0,1545.0,1347.0,1000.0,723.0,133.0,347.0,216.0,427.0,563.0,761.0,870.0,445.0,670.0,487.0,448.0,361.0,315.0,319.0,485.0,609.0,241.0,96.0,179.0,83.0,22.0,17.0,13.0,70.0,73.7,422.0,368.0,262.0,6.0,43.0,58.0,43.0,15.0,26.0,28.0,81.0,82.0,60.0,61.0,40.0,10.0,55.0,170.0
1699.0,1568.0,1391.0,1039.0,743.0,130.0,352.0,197.0,462.0,549.0,725.0,857.0,456.0,725.0,484.0,435.0,427.0,331.0,331.0,534.0,667.0,249.0,100.0,181.0,79.0,20.0,16.0,11.0,69.0,77.2,226.0,157.0,137.0,3.0,56.0,52.0,69.0,23.0,29.0,18.0,104.0,99.0,64.0,63.0,56.0,9.0,56.0,120.0
1610.0,1512.0,1318.0,961.0,650.0,130.0,357.0,154.0,449.0,511.0,705.0,803.0,453.0,768.0,502.0,412.0,408.0,380.0,326.0,502.0,627.0,249.0,97.0,184.0,89.0,23.0,18.0,12.0,63.0,77.1,255.0,196.0,243.0,4.0,51.0,64.0,54.0,26.0,31.0,37.0,111.0,58.0,62.0,58.0,45.0,21.0,57.0,210.0
1599.0,1472.0,1287.0,961.0,732.0,139.0,326.0,205.0,404.0,531.0,716.0,843.0,429.0,676.0,464.0,408.0,452.0,329.0,307.0,538.0,627.0,227.0,85.0,170.0,79.0,21.0,16.0,12.0,65.0,68.9,294.0,314.0,221.0,4.0,62.0,63.0,74.0,14.0,42.0,31.0,104.0,53.0,67.0,75.0,40.0,19.0,59.0,170.0
1574.0,1492.0,1298.0,960.0,699.0,130.0,338.0,169.0,465.0,507.0,701.0,783.0,462.0,690.0,518.0,433.0,384.0,315.0,320.0,476.0,600.0,251.0,100.0,185.0,87.0,22.0,17.0,12.0,78.0,69.0,275.0,402.0,276.0,5.0,72.0,57.0,72.0,35.0,36.0,30.0,116.0,97.0,67.0,88.0,34.0,30.0,53.0,210.0
1670.0,1561.0,1391.0,1057.0,770.0,146.0,335.0,272.0,433.0,607.0,777.0,886.0,448.0,676.0,420.0,405.0,397.0,271.0,326.0,502.0,612.0,254.0,94.0,182.0,80.0,21.0,18.0,13.0,62.0,61.0,324.0,206.0,196.0,4.0,60.0,64.0,62.0,57.0,47.0,38.0,103.0,87.0,77.0,56.0,44.0,24.0,68.0,170.0
1737.0,1628.0,1447.0,1085.0,761.0,144.0,362.0,272.0,471.0,634.0,814.0,924.0,456.0,710.0,483.0,424.0,388.0,282.0,337.0,478.0,621.0,262.0,93.0,183.0,87.0,24.0,16.0,13.0,74.0,71.5,304.0,275.0,205.0,5.0,58.0,56.0,57.0,49.0,43.0,34.0,125.0,104.0,63.0,58.0,37.0,16.0,55.0,170.0
1498.0,1378.0,1240.0,917.0,674.0,128.0,323.0,191.0,429.0,514.0,652.0,772.0,399.0,634.0,415.0,363.0,397.0,320.0,295.0,476.0,609.0,220.0,87.0,161.0,75.0,19.0,16.0,11.0,70.0,54.6,118.0,128.0,129.0,3.0,47.0,57.0,49.0,38.0,39.0,31.0,120.0,56.0,73.0,53.0,53.0,33.0,68.0,120.0
1679.0,1588.0,1376.0,1034.0,739.0,133.0,341.0,221.0,462.0,563.0,774.0,866.0,450.0,685.0,468.0,424.0,393.0,289.0,330.0,531.0,641.0,258.0,97.0,183.0,82.0,22.0,17.0,14.0,70.0,71.1,334.0,324.0,267.0,7.0,32.0,71.0,61.0,22.0,29.0,37.0,107.0,66.0,72.0,66.0,45.0,20.0,59.0,210.0
1804.0,1670.0,1463.0,1111.0,788.0,128.0,351.0,245.0,489.0,596.0,803.0,937.0,487.0,785.0,501.0,465.0,423.0,262.0,352.0,520.0,636.0,289.0,99.0,203.0,89.0,26.0,20.0,14.0,68.0,79.9,432.0,265.0,270.0,6.0,56.0,68.0,71.0,20.0,43.0,33.0,91.0,80.0,66.0,78.0,44.0,19.0,43.0,170.0
1764.0,1652.0,1456.0,1091.0,805.0,115.0,365.0,254.0,473.0,618.0,814.0,926.0,478.0,768.0,461.0,437.0,366.0,264.0,345.0,491.0,623.0,272.0,104.0,190.0,88.0,24.0,18.0,13.0,76.0,69.6,402.0,304.0,302.0,7.0,43.0,56.0,47.0,26.0,24.0,24.0,121.0,95.0,61.0,62.0,28.0,22.0,60.0,350.0
1570.0,1452.0,1293.0,950.0,632.0,104.0,343.0,155.0,440.0,498.0,656.0,774.0,453.0,777.0,459.0,407.0,365.0,346.0,332.0,516.0,623.0,238.0,93.0,184.0,73.0,20.0,14.0,13.0,63.0,61.0,245.0,240.0,208.0,4.0,65.0,69.0,72.0,22.0,31.0,32.0,116.0,66.0,68.0,74.0,45.0,18.0,60.0,170.0
1708.0,1603.0,1409.0,1051.0,730.0,139.0,358.0,233.0,442.0,592.0,785.0,890.0,459.0,701.0,430.0,425.0,407.0,271.0,329.0,518.0,632.0,251.0,97.0,186.0,86.0,23.0,18.0,13.0,65.0,70.8,294.0,304.0,307.0,8.0,55.0,59.0,70.0,48.0,33.0,30.0,143.0,110.0,76.0,66.0,49.0,18.0,77.0,170.0
1514.0,1407.0,1236.0,928.0,678.0,155.0,307.0,209.0,418.0,516.0,687.0,794.0,445.0,712.0,559.0,468.0,537.0,422.0,333.0,498.0,609.0,249.0,99.0,180.0,86.0,22.0,16.0,10.0,67.0,94.2,78.0,240.0,202.0,2.0,40.0,38.0,44.0,36.0,31.0,24.0,113.0,67.0,65.0,58.0,51.0,23.0,48.0,170.0
1596.0,1512.0,1307.0,967.0,678.0,126.0,340.0,178.0,451.0,518.0,723.0,808.0,441.0,665.0,455.0,411.0,377.0,324.0,343.0,498.0,621.0,245.0,93.0,177.0,82.0,24.0,18.0,11.0,71.0,63.4,196.0,240.0,204.0,2.0,51.0,52.0,51.0,47.0,32.0,35.0,118.0,59.0,57.0,61.0,44.0,25.0,61.0,120.0
1728.0,1612.0,1432.0,1073.0,772.0,159.0,358.0,244.0,445.0,603.0,783.0,899.0,477.0,754.0,485.0,473.0,408.0,351.0,359.0,523.0,645.0,262.0,100.0,220.0,89.0,25.0,16.0,12.0,66.0,90.5,520.0,407.0,346.0,9.0,55.0,47.0,38.0,34.0,38.0,23.0,96.0,90.0,48.0,51.0,25.0,17.0,50.0,170.0
1788.0,1672.0,1458.0,1091.0,799.0,144.0,367.0,263.0,480.0,629.0,843.0,959.0,478.0,741.0,490.0,446.0,385.0,275.0,343.0,494.0,636.0,270.0,100.0,196.0,93.0,24.0,20.0,13.0,73.0,80.6,530.0,441.0,361.0,10.0,68.0,65.0,58.0,35.0,21.0,17.0,122.0,81.0,54.0,82.0,43.0,25.0,64.0,210.0
1850.0,1748.0,1536.0,1167.0,870.0,146.0,370.0,318.0,491.0,687.0,899.0,1002.0,509.0,810.0,489.0,463.0,411.0,318.0,375.0,567.0,694.0,278.0,101.0,207.0,95.0,28.0,20.0,11.0,75.0,90.2,598.0,481.0,454.0,9.0,75.0,80.0,53.0,63.0,49.0,41.0,92.0,86.0,47.0,53.0,51.0,14.0,48.0,170.0
1701.0,1583.0,1403.0,1025.0,712.0,137.0,377.0,210.0,462.0,587.0,768.0,886.0,481.0,739.0,535.0,452.0,422.0,326.0,347.0,491.0,614.0,257.0,97.0,200.0,89.0,25.0,19.0,13.0,78.0,83.1,334.0,235.0,197.0,6.0,55.0,59.0,40.0,38.0,16.0,16.0,122.0,62.0,67.0,60.0,39.0,16.0,52.0,120.0
1637.0,1541.0,1363.0,989.0,712.0,121.0,373.0,174.0,467.0,547.0,725.0,821.0,463.0,743.0,391.0,408.0,387.0,306.0,335.0,514.0,645.0,251.0,91.0,197.0,84.0,22.0,17.0,12.0,79.0,67.2,206.0,196.0,195.0,3.0,30.0,36.0,54.0,25.0,21.0,20.0,134.0,86.0,63.0,45.0,51.0,34.0,54.0,170.0
1828.0,1699.0,1507.0,1117.0,792.0,121.0,391.0,216.0,520.0,607.0,799.0,928.0,504.0,821.0,484.0,450.0,395.0,280.0,361.0,538.0,665.0,282.0,101.0,203.0,89.0,25.0,18.0,14.0,71.0,74.4,422.0,432.0,352.0,5.0,71.0,71.0,71.0,26.0,41.0,37.0,107.0,84.0,54.0,65.0,54.0,17.0,57.0,170.0
1710.0,1588.0,1398.0,1044.0,754.0,124.0,354.0,282.0,458.0,636.0,826.0,948.0,460.0,672.0,414.0,429.0,389.0,251.0,334.0,436.0,547.0,255.0,105.0,191.0,94.0,25.0,20.0,13.0,70.0,67.1,451.0,441.0,369.0,13.0,50.0,66.0,57.0,24.0,28.0,36.0,84.0,95.0,53.0,57.0,45.0,16.0,64.0,120.0
1641.0,1521.0,1331.0,982.0,730.0,141.0,350.0,231.0,431.0,580.0,770.0,890.0,439.0,705.0,459.0,437.0,410.0,302.0,309.0,469.0,594.0,261.0,100.0,184.0,84.0,21.0,18.0,12.0,72.0,72.5,245.0,240.0,199.0,6.0,62.0,57.0,63.0,30.0,34.0,36.0,109.0,64.0,57.0,68.0,45.0,26.0,54.0,210.0
1697.0,1612.0,1407.0,1071.0,770.0,168.0,336.0,273.0,409.0,609.0,814.0,899.0,462.0,759.0,568.0,477.0,473.0,416.0,345.0,527.0,634.0,248.0,98.0,184.0,86.0,21.0,17.0,13.0,66.0,107.9,255.0,397.0,280.0,6.0,37.0,56.0,61.0,15.0,28.0,36.0,118.0,77.0,65.0,61.0,31.0,26.0,55.0,170.0
1650.0,1532.0,1385.0,1028.0,728.0,159.0,357.0,219.0,467.0,576.0,723.0,841.0,445.0,716.0,543.0,438.0,496.0,349.0,331.0,518.0,647.0,237.0,101.0,174.0,79.0,20.0,15.0,11.0,70.0,95.2,216.0,275.0,174.0,4.0,61.0,64.0,51.0,40.0,43.0,41.0,168.0,98.0,68.0,76.0,44.0,35.0,57.0,210.0
1612.0,1507.0,1334.0,994.0,763.0,124.0,339.0,203.0,445.0,543.0,716.0,821.0,434.0,692.0,419.0,388.0,422.0,329.0,307.0,516.0,638.0,241.0,96.0,177.0,79.0,18.0,14.0,12.0,76.0,67.8,186.0,245.0,184.0,3.0,31.0,26.0,20.0,35.0,23.0,16.0,115.0,63.0,39.0,71.0,33.0,18.0,74.0,120.0
1719.0,1619.0,1412.0,1033.0,754.0,135.0,378.0,195.0,469.0,574.0,781.0,881.0,464.0,743.0,473.0,402.0,407.0,338.0,336.0,518.0,641.0,257.0,94.0,188.0,81.0,21.0,17.0,13.0,75.0,74.9,235.0,284.0,169.0,5.0,41.0,47.0,48.0,43.0,31.0,30.0,133.0,82.0,53.0,65.0,55.0,31.0,70.0,120.0
1617.0,1512.0,1358.0,1012.0,734.0,133.0,347.0,252.0,422.0,598.0,752.0,857.0,429.0,663.0,448.0,397.0,406.0,324.0,321.0,465.0,587.0,245.0,88.0,174.0,83.0,22.0,18.0,12.0,68.0,70.0,235.0,137.0,101.0,6.0,46.0,66.0,50.0,18.0,20.0,26.0,100.0,58.0,67.0,58.0,39.0,20.0,71.0,170.0
1810.0,1699.0,1498.0,1105.0,810.0,135.0,394.0,238.0,491.0,632.0,832.0,944.0,499.0,788.0,462.0,440.0,375.0,311.0,359.0,496.0,634.0,269.0,106.0,198.0,94.0,23.0,17.0,14.0,74.0,76.9,392.0,363.0,253.0,5.0,56.0,52.0,53.0,35.0,30.0,22.0,90.0,90.0,46.0,63.0,37.0,22.0,50.0,260.0
1648.0,1543.0,1367.0,1005.0,716.0,150.0,362.0,200.0,427.0,563.0,739.0,843.0,457.0,676.0,516.0,452.0,408.0,322.0,327.0,527.0,636.0,256.0,96.0,191.0,86.0,21.0,17.0,14.0,61.0,77.1,422.0,432.0,381.0,6.0,74.0,64.0,61.0,31.0,45.0,41.0,116.0,107.0,64.0,57.0,62.0,28.0,73.0,120.0
1563.0,1481.0,1293.0,969.0,699.0,159.0,325.0,267.0,396.0,592.0,779.0,861.0,410.0,672.0,478.0,400.0,425.0,313.0,290.0,451.0,576.0,244.0,93.0,174.0,78.0,21.0,17.0,11.0,64.0,72.8,206.0,201.0,217.0,5.0,67.0,66.0,52.0,24.0,46.0,32.0,109.0,83.0,71.0,57.0,25.0,36.0,51.0,210.0
1788.0,1681.0,1530.0,1139.0,814.0,146.0,391.0,263.0,482.0,654.0,805.0,912.0,469.0,752.0,514.0,425.0,418.0,375.0,351.0,543.0,683.0,275.0,102.0,186.0,85.0,25.0,16.0,12.0,75.0,93.1,422.0,363.0,334.0,6.0,65.0,59.0,30.0,46.0,32.0,26.0,129.0,98.0,72.0,49.0,42.0,33.0,61.0,170.0
1759.0,1654.0,1447.0,1064.0,781.0,130.0,383.0,235.0,485.0,618.0,826.0,930.0,485.0,754.0,516.0,441.0,413.0,338.0,347.0,502.0,645.0,275.0,103.0,204.0,89.0,24.0,19.0,13.0,73.0,85.0,343.0,441.0,313.0,6.0,40.0,49.0,54.0,26.0,19.0,30.0,97.0,79.0,60.0,57.0,30.0,13.0,43.0,210.0
1848.0,1748.0,1525.0,1135.0,794.0,146.0,390.0,244.0,520.0,634.0,857.0,957.0,507.0,801.0,536.0,473.0,433.0,342.0,381.0,538.0,674.0,281.0,101.0,215.0,92.0,26.0,21.0,14.0,69.0,100.6,491.0,579.0,522.0,10.0,62.0,63.0,45.0,39.0,50.0,40.0,97.0,96.0,63.0,60.0,44.0,9.0,51.0,170.0
1677.0,1592.0,1374.0,1019.0,750.0,121.0,355.0,197.0,453.0,551.0,770.0,855.0,448.0,703.0,437.0,393.0,403.0,242.0,318.0,516.0,627.0,248.0,95.0,188.0,90.0,23.0,19.0,13.0,63.0,59.8,294.0,255.0,268.0,7.0,56.0,64.0,57.0,19.0,26.0,29.0,172.0,129.0,66.0,68.0,57.0,17.0,58.0,210.0
1788.0,1683.0,1467.0,1087.0,785.0,141.0,380.0,216.0,478.0,596.0,812.0,917.0,498.0,774.0,568.0,478.0,431.0,340.0,375.0,531.0,658.0,282.0,105.0,198.0,92.0,24.0,19.0,13.0,63.0,95.3,520.0,373.0,307.0,7.0,70.0,56.0,59.0,36.0,44.0,34.0,95.0,71.0,75.0,64.0,48.0,21.0,50.0,170.0
1554.0,1454.0,1305.0,983.0,730.0,166.0,322.0,256.0,391.0,578.0,728.0,828.0,406.0,676.0,567.0,436.0,429.0,382.0,291.0,500.0,598.0,239.0,93.0,159.0,75.0,22.0,16.0,8.0,62.0,91.9,128.0,216.0,114.0,2.0,23.0,23.0,21.0,22.0,20.0,24.0,85.0,57.0,50.0,57.0,40.0,5.0,45.0,170.0
1641.0,1552.0,1329.0,980.0,712.0,155.0,349.0,205.0,431.0,554.0,777.0,866.0,446.0,768.0,541.0,443.0,420.0,346.0,317.0,500.0,609.0,246.0,95.0,186.0,78.0,22.0,17.0,12.0,66.0,81.3,284.0,353.0,191.0,3.0,59.0,53.0,53.0,39.0,28.0,27.0,134.0,62.0,77.0,69.0,41.0,19.0,36.0,120.0
1634.0,1536.0,1340.0,1008.0,728.0,141.0,332.0,235.0,436.0,567.0,763.0,861.0,426.0,732.0,535.0,441.0,427.0,404.0,308.0,511.0,643.0,254.0,100.0,176.0,80.0,21.0,17.0,12.0,71.0,86.0,265.0,265.0,307.0,4.0,81.0,85.0,59.0,51.0,28.0,24.0,103.0,95.0,71.0,63.0,54.0,26.0,52.0,170.0
1739.0,1637.0,1449.0,1103.0,792.0,146.0,347.0,289.0,467.0,636.0,823.0,926.0,464.0,730.0,551.0,451.0,420.0,349.0,350.0,509.0,643.0,275.0,105.0,187.0,89.0,24.0,18.0,13.0,67.0,90.5,206.0,358.0,340.0,3.0,26.0,37.0,24.0,45.0,14.0,12.0,75.0,90.0,57.0,56.0,31.0,22.0,55.0,170.0
1666.0,1574.0,1387.0,1022.0,728.0,126.0,365.0,211.0,465.0,576.0,763.0,855.0,458.0,687.0,451.0,401.0,395.0,271.0,338.0,487.0,616.0,265.0,99.0,185.0,86.0,22.0,19.0,13.0,68.0,63.1,275.0,221.0,200.0,3.0,67.0,62.0,70.0,45.0,34.0,31.0,129.0,64.0,65.0,44.0,38.0,15.0,43.0,170.0
1619.0,1512.0,1309.0,988.0,719.0,135.0,321.0,239.0,420.0,560.0,763.0,870.0,418.0,716.0,431.0,386.0,370.0,237.0,291.0,471.0,578.0,235.0,83.0,177.0,70.0,19.0,14.0,13.0,57.0,52.2,226.0,245.0,174.0,2.0,58.0,57.0,74.0,46.0,34.0,24.0,102.0,69.0,63.0,82.0,44.0,21.0,57.0,170.0
1646.0,1536.0,1369.0,1005.0,732.0,146.0,364.0,192.0,460.0,556.0,723.0,832.0,441.0,703.0,409.0,381.0,429.0,320.0,331.0,511.0,616.0,247.0,93.0,179.0,80.0,22.0,17.0,13.0,72.0,76.3,235.0,157.0,177.0,3.0,61.0,56.0,46.0,29.0,40.0,34.0,110.0,82.0,57.0,58.0,49.0,24.0,70.0,120.0
1610.0,1523.0,1296.0,968.0,701.0,150.0,328.0,226.0,402.0,554.0,781.0,868.0,437.0,676.0,504.0,441.0,442.0,318.0,301.0,485.0,589.0,245.0,93.0,182.0,82.0,22.0,16.0,13.0,71.0,71.6,245.0,231.0,201.0,4.0,51.0,52.0,61.0,36.0,25.0,26.0,143.0,58.0,70.0,76.0,40.0,23.0,47.0,170.0
1721.0,1617.0,1420.0,1064.0,739.0,119.0,356.0,237.0,487.0,594.0,790.0,895.0,470.0,723.0,427.0,422.0,354.0,275.0,331.0,465.0,583.0,267.0,94.0,184.0,86.0,22.0,15.0,14.0,73.0,63.0,334.0,304.0,337.0,5.0,49.0,60.0,31.0,41.0,32.0,34.0,106.0,42.0,71.0,61.0,47.0,20.0,67.0,210.0
1574.0,1467.0,1278.0,949.0,699.0,133.0,329.0,213.0,420.0,543.0,732.0,839.0,417.0,681.0,444.0,409.0,407.0,291.0,300.0,476.0,580.0,232.0,99.0,172.0,79.0,19.0,13.0,11.0,70.0,65.3,118.0,152.0,132.0,1.0,52.0,47.0,30.0,22.0,24.0,22.0,102.0,71.0,84.0,81.0,50.0,24.0,63.0,170.0
1833.0,1730.0,1545.0,1147.0,848.0,153.0,398.0,244.0,496.0,643.0,828.0,930.0,503.0,788.0,529.0,466.0,403.0,331.0,359.0,540.0,654.0,294.0,110.0,210.0,97.0,24.0,23.0,13.0,83.0,95.8,392.0,422.0,346.0,5.0,56.0,62.0,45.0,39.0,24.0,23.0,109.0,82.0,68.0,79.0,46.0,26.0,60.0,260.0
1717.0,1612.0,1403.0,1054.0,768.0,146.0,348.0,277.0,429.0,625.0,834.0,939.0,428.0,665.0,446.0,413.0,392.0,224.0,312.0,473.0,605.0,235.0,98.0,176.0,87.0,20.0,16.0,12.0,65.0,66.6,324.0,363.0,243.0,5.0,82.0,72.0,39.0,45.0,61.0,61.0,110.0,91.0,94.0,70.0,52.0,24.0,68.0,170.0
1672.0,1568.0,1400.0,1024.0,748.0,153.0,376.0,209.0,456.0,585.0,752.0,857.0,463.0,721.0,551.0,439.0,445.0,364.0,345.0,520.0,652.0,257.0,101.0,186.0,82.0,23.0,18.0,12.0,72.0,93.7,363.0,304.0,191.0,7.0,78.0,66.0,41.0,36.0,41.0,36.0,125.0,90.0,71.0,57.0,37.0,22.0,45.0,170.0
1674.0,1563.0,1383.0,1027.0,763.0,141.0,356.0,236.0,451.0,592.0,772.0,883.0,441.0,701.0,476.0,412.0,410.0,311.0,343.0,502.0,605.0,249.0,96.0,178.0,81.0,22.0,16.0,12.0,72.0,75.5,275.0,275.0,258.0,4.0,52.0,60.0,35.0,22.0,32.0,28.0,102.0,77.0,69.0,73.0,41.0,19.0,61.0,170.0
1697.0,1619.0,1405.0,1022.0,752.0,144.0,383.0,186.0,476.0,569.0,783.0,861.0,465.0,748.0,445.0,423.0,412.0,271.0,340.0,520.0,645.0,263.0,89.0,196.0,87.0,21.0,15.0,14.0,68.0,68.3,324.0,324.0,287.0,7.0,75.0,70.0,60.0,53.0,47.0,45.0,139.0,100.0,80.0,63.0,41.0,32.0,70.0,170.0
1781.0,1672.0,1478.0,1103.0,792.0,157.0,375.0,268.0,469.0,643.0,837.0,946.0,481.0,714.0,520.0,469.0,395.0,315.0,354.0,511.0,641.0,273.0,112.0,192.0,89.0,28.0,21.0,13.0,75.0,89.0,471.0,584.0,506.0,7.0,73.0,74.0,67.0,45.0,46.0,47.0,115.0,109.0,60.0,51.0,47.0,21.0,57.0,210.0
1752.0,1630.0,1443.0,1096.0,810.0,141.0,347.0,280.0,476.0,627.0,814.0,937.0,465.0,714.0,463.0,437.0,417.0,297.0,325.0,489.0,618.0,252.0,101.0,189.0,86.0,22.0,17.0,14.0,68.0,79.6,471.0,598.0,400.0,5.0,69.0,82.0,69.0,33.0,34.0,37.0,124.0,67.0,61.0,85.0,40.0,21.0,47.0,170.0
1681.0,1570.0,1380.0,1024.0,705.0,146.0,356.0,216.0,467.0,572.0,761.0,872.0,472.0,765.0,490.0,457.0,369.0,280.0,353.0,511.0,634.0,259.0,97.0,197.0,96.0,25.0,19.0,12.0,69.0,72.5,471.0,432.0,352.0,10.0,62.0,64.0,57.0,20.0,27.0,32.0,100.0,67.0,58.0,59.0,44.0,21.0,56.0,170.0
1710.0,1590.0,1400.0,1050.0,792.0,137.0,350.0,255.0,460.0,605.0,794.0,915.0,448.0,667.0,510.0,455.0,429.0,313.0,325.0,500.0,632.0,253.0,105.0,185.0,91.0,24.0,19.0,11.0,73.0,82.3,441.0,348.0,288.0,6.0,53.0,58.0,47.0,27.0,23.0,21.0,105.0,54.0,72.0,65.0,49.0,14.0,50.0,210.0
